review,rating
Great card for the money.  Had to return the first one because it was defective but the second on was a plug and play.,1.0
"I just purchased this and like it very much. It has a very satisfying click to the keys, and being able to wash it is a huge plus. Price point is very nice as well, considering most other washable keyboards run around 50 dollars more than this one. Note that you cannot get the USB connector wet, so if you have dreams of putting it in the dishwasher, I'm afraid you'll have to forget that.

The only minus (and reason I took away a star) is that the color of the letters on the keys are nearly impossible to see (I bought the black version... in the pictures the letters are white, on the actual keyboard they are an extremely dark grey). Not a big deal for me, since I am mostly a touch typist, but I could see it being a problem for some people.",1.0
did work at all had to return it and the next one did the so thing,0.0
Easy to use. Like that I don't have to turn it on and off. Has a long battery life and is very quiet.,1.0
Incredible! I was having a lot of trouble seeing in certain lights due to the glossy screen and this fixed every bit of that. There is still a reflection at times if you look for it but it is not near what it was! 5 stars! I would absolutely recommend this to others because mine went on without a single bubble and I can't even tell it is on my computer now. Best fix for the glossy screen hands down.,1.0
Bought my first nano- never even had an ipod before. It's super cute and super light! Can fit a ton of songs on it and like the FM capability. Love the color I got- green! I can see why people love the Apple products! Definitely would recommend!!,1.0
"It worked fine for a little over a year (not great, buggy, sluggish response, mouse pad sucked, wifi was weak, but what I expected for the price I paid). It was only used for my childs school, internet access, etc, not gaming or netflix or other heavy use. Now it still turns on but Windows will not boot no matter how many times I try windows repair or factory reset. I assume some cpu chip is just fried. I'm only hanging on to it to try installing Linux someday, but I'm not holding my breath. Worthless piece of crap.",0.0
"This is the best and fastest USB3 microSD card reader that I currently own. It gets warm, but it gets work done! Sometimes I put a small fan near it, if I'm planning on transferring >100GB. I've never had a heat problem with it, i'm just cautious.",1.0
"About one fifth the price of a GoPro, it would be a steal if it worked. The unit has just about zero battery life. I cannot keep it powered up long enough to record anything to check its performance. This, by the way is right out of the box and charged for half a day. Having said all of that, it does come with a slew of accessories which GoPro does not include. If you get one that works it may be well worth it but it's a long shot.",0.0
"its really cute but very flimsy!! I Purchased this Ipad case in September and it broke in Late November. its made of plastic and the corners break off if you try to remove the ipad out of the case. I guess you get what you pay for! if you are looking for a cheap case thats cute then this is the way to go, if not,  It makes sense to spend an extra $10-15 and not worry about replacing it after 2 mths",0.0
The case does not fit the surface. It is an inch and a half too long and too tall. If you are looking for a good fit this is not it.,0.0
"Set up was a breeze. I'm using Windows 10 on my desktop computer, and I had to simply plug and play. I'm just getting used to my new Bluetooth adapter for my hearing aids. After I figured out how to sync the Avantree, I had no problems. It is a joy to be able to read various news sources, and if there is a video present, I simply have to press play, and immediately the video's sound goes straight to my ears! Thanks!",1.0
I have always fought with my ear buds to stay in. I used these for the first time yesterday on a run and I didn't have to adjust them at all! I already know they will be a great pair. For sure better than anything I've tried in the past.,1.0
"I had this monitor 6 months and it went dead. I called Samsung and they said no problem it is within my 3 year warranty they will send a replacement. Nearly a month later, I still don't have one. I have been getting the total run around from Samsung. They keep telling me they are backlogged, just what I want to hear when being without the use of my computer for a month. I have called numerous times and they promised a supervisor would call me back each time, but none ever does. I have never seen customer service this bad, the monitor was great when it worked, but after this experience, I will never buy another Samsung product",0.0
"This product is solid, beefy, looks and feels like it will last forever.  It is solid at the connectors, flexible in the cable, and has an attractive identifying red stripe at both ends.",1.0
I bought 2 of these power supplies in good faith..the connector was to large for my Fender Mustang floor pedal as I have 2 of them. To much hassle to return them. Forums will help you more for proper applications. Live & Learn,0.0
"I really like the concept of the touchpad without losing the number key pad. Unfortunately, without the right/left click buttons i was unable to drag & click which made it useless.  Called the 800 number for help 3 times and never got a call back.  Ended up returning the product.",0.0
"I used this converter on a recent trip to the UK. While it is heavy, it got the job done and protected my electrical appliances (laptop, cell phone, camera battery) from damage.",1.0
"I got for music on my school bus, the bus has no power plug and the batteries don't last very long",1.0
"Like many others I was not able to get audio out from my tv using this adapter. There is no option in the system preferences > audio > output to switch to hdmi out. I have tried everything and can't get it to work. Other than that it is a fine product, but I had to give it a one star because it is useless in my situation.",0.0
"I used this to mount my GoPro to my walking stick so it does not get a lot of vibration. It looked good and was what I believed I needed. On day two of my vacation, I noticed that the unit was loose. On Day three the same. I then noticed that the brass insert for the screws were pulling out of their housing. By day four the unit had failed. Unfortunately, I was in another country and could not ask for a return in the allotted time. I do professional reviews of Go Pro products all the time and in my opinion, I would look elsewhere for a different mounting unit.",0.0
"I just purchased this item and what???? NO AB repeat?!?!  Or bookmarking for that matter) I thought this was supposed to be a full feature top of the line machine. That is like the most basic playback function that has been around ever since dvd players came out. This is one feature that I cannot live without. So basically, I find a scene that I want to watch again, possibly multiple times,( to analyze it or just because I like it) now I have to do that m a n u a l l y through the menus or rw / ff buttons. Personally I find this very inconvenient and takes a lot away from my viewing experience. It should have been included. Now I think about it I wish I would have purchased a PS3 which does include AB repeat and a gaming system to boot.",0.0
3D effect works but color is limited to blue and red. It is unwatchable and gives headaches. Not practical and can't be worn for more than 30 seconds.,0.0
"Player worked great for several months with great picture quality. I now get random blu ray playback freezes. Tried contacting Samsung and troubleshooting, but nothing helps. Player is pretty much unusable now. Would have expected better for the money",0.0
This  is a good gaming pc if you are new to the whole computer gaming. I would recommend CybertronPC to anyone who is looking for a new computer.,1.0
This tablet quit working after about TWO WEEKS!  Wonderful tablet if you have several hundred dollars lying around to buy a new one every couple weeks!  My boyfriend bought the same item and his lasted a whole month!,0.0
Received on time. Works perfect for what I need. Feedback requested from seller. No issues at all. would buy again if needed.,1.0
"The item arrived on time, however, it was defected. USB ports transfer data rate were very slow. Ethernet port, was not working.",0.0
Using in my Synology DS213 diskstation.  Never had issues with WD drives (hopefully not just jinxed) in all my years of owning/building PCs.,1.0
"I LOVE this. My laptop often overheats, and this cools it down while Im using it. My laptop is no longer hot, but cool and less noisy. And, this product doesnt use a lot energy of from my laptop when plugged in. Great! Highly recommend.",1.0
"This was a gift for my 15 yr. old grandson. He loves it, does all that he requires for gaming and running all the things he does in setting up and creating programs. The back-lit keyboard is a great asset, especially while working in limited lighting. Over all I would recommend this laptop to everyone.",1.0
Works great on my point on shoot camera but kind of tricky with my Canon 60D because of weight issues.  Learned how to counterbalance is what I got out of using this.  Happy with it thought.,1.0
"I absolutely love this! I originally bought me one similar to this at Walmart for about $100. It worked for a while, but ended up not connecting well and sometimes I could only hear music from one speaker. Then I seen this on amazon for a very cheap price, so I figured, what could it hurt? I received it just in time for my road trip. It is very sturdy and stays connected well. You can bend it slightly so you can see it as you are driving. You can easily change the songs. It works even better than the pricey one I bought, so no complaints from me. I was even in a car wreck that totaled me vehicle and this device stayed hooked up the entire time and still works!  The remote didn't work for long, but I didn't much care for it anyway.",1.0
"I thought I had ordered the ones that extend. Instead it was the wrong ones,therefore it was my fault. However, I don't like these stylus. Just too short. Thx",0.0
"This surge protector is perfect. The light by the switch indicates if the unit is on or off and the 6 outlets are well spaced for standard plugs. The 6th one (on the end) is spaced a little farther so that the two on the end can accomodate box/adapter style plugs. The cord is relatively long, which makes this extremely easy to use wherever you need it.",1.0
"Item was as expected, lost laptop so could not see if item worked. Delivery was on time. Thank you",1.0
Even to this day this router works wonders. I currently use it with my direct connect ( that goes from the front to the back of the house) in order to give all my devices connection to the internet. It works perfectly for my needs and love to use them. Whats even better is how cheap you can get one used (whether from amazon or even goodwill).,1.0
"I had already purchased this case for one child and knew it was solid when I ordered a second one for my second child.  The second case was defective.  The rubber was not tight on one side.  I contacted the seller, who requested a photo of the defect, and immediately sent me a replacement.  The replacement is as good as the original we have.  A great product AND great customer service.",1.0
This charger works great.  I like that it has two USB ports so I can charge two items at once.  The charger has a 2 amp port and a 1 amp port.  The charger is also small which is great for traveling.  This device is perfect for someone who travels a lot as it can charge an iPhone and an iPad at once.  The quality of the device is great and I like the gloss black finish.  I wouldn't hesitate is purchasing another one of these products.,1.0
I needed to connect my RV with a seven flat in connector to my tow vehicle with a 6 pin round connector. The  product worked great and was offered at a fantastic price.,1.0
"This is the only pen/tablet I've used, so can't base my rating on comparison with others.

I use it for drawing trails on maps and fine-tuning images, and all I can say is ""WOW!"". Anyone that has tried intricate work with a mouse knows how frustrating that can be. I more than got my moneys worth after the first day of using this product. I got done in a day what would have literally taken a week or more - and the finer precision resulted in better quality.

The hyperpen does the job at a very reasonable price. If you're looking at this product, then you probably need one. Buy it! It'll be one of the best investments you make.",1.0
"EXPENSIVE ... but oh so good. Yes, this setup really rocks. I've gone minimalist (sans receivers, monster speakers ...) and this fits perfectly into my sound architecture. The bar has excellent clarity and the sub is very adequate. I've not been able to overdrive this system. Now, I'm only powering the music side with and Airport Express (love these) and the source is iTunes. I've added 2 Bose Sounddocks to fill in the back of the room so there is plenty of rich, thick sound throughout. I was on Mac before (which died) and have recently switched to Win8. The sound is still really good but I think there's a bigger delay now with Windows - when you adjust the sound level it takes a second or 2 for the speakers to react. I don't remember this when I was on my Mac. Anyway, this is a great system. As others have stated the lack of Bluetooth or USB input is disappointing, especially considering the price, but I think it would be very difficult to find better quality. I'm happy with my purchase. BTW, the packaging is about the size of coffin. Seriously ... what were they thinking?",1.0
"I bought the HP keyboard skin not to protect the keyboard but because I bought an HP HP Pavilion 15.6"" laptop which has an all black keyboard without backlighting so that the keys are hard to locate, much less read. The silver keyboard skin makes every key visible. I would have given it five stars except the letters on the keys are not large enough. Otherwise, it was a very good buy.",1.0
Channels come in clear when the antenna is held up. The only improvement I would suggest is some way to hang it.,1.0
"I bought a pair of these in 1991. Exact same headphones. They finally died and I looked up reviews for something to replace them with. To my amazement they still exist! Same model from 25 years ago. Not only that, but when I started looking at serious reviews (no offense amazon reviewers, you guys are gold too!), these are still on top of the heap until spending much more.

So I got another pair. They sound exactly the same as I remember when mine were fresh and new. I am a recording engineer with a very acute memory for sounds. They are clear and fairly deep. They have some brittleness or sharpness in the treble, but it's not terrible. It gives them a perceived resolution which is greater than I suspect the really should have. Sound blockage is also very good unless you are eating corn chips ;). They are also some of the most comfortable cans I've worn.

These are not being used much for music making, but are great for gaming on a pc and listening to (mostly uncompressed) music on my iphone.",1.0
"I am sure this worked for others, but I could not get it to function with my Toshiba at all. The drive was never recognized by the computer and I want to thank the person who decided to send a disc with it when it was designed for computers that DONT have a disk drive. I link to a download site would have been much better. I love Samsung products, but this one would just not load up.",0.0
"I have to say i am impressed with this USB 3.0 hub. I have it connected to my Macbook Pro and i use it for connecting variety of devices. I have a Western Digital 500GB USB 3.0 storage device connected to the hub for time machine backup and it backs up the data at lighting speed! i am also using it for charging my iPhone 4 & 5 and Kindle.  The product description on Amazon says that this hub cannot be used as charging station. I read that after i purchased it. That was a deal breaker for me and i was going to return it i couldn't charge my phones with this hub. But to my surprise, i am able to charge all my devices even when my mac is turned off.  This hub has all the functionalities that i need and everything works perfectly! this is a keeper!! :-)",1.0
This is the best price for the best speaker wire you'll need. It's thick and not thin like most other speaker wire to get the job done RIGHT..,1.0
"Seems like a good deal for the price, but go somewhere else or pay a little more.  Picture's good, but could be better, but the main problem is how insanely God awful the speakers are.  They're basically useless, and there's no headphone jack on the TV - so you can't use computer speakers to fix the inexcusably pathetic speakers.",0.0
"Great price, just what I wanted. I have small ear canals so the ear buds that have tiny tubes that go in won't work for me. I was glad these are just what is pictured: a flat disk that stays outside of your ear canal. Sound is great for the price. I tested it with The Who's ""The Real Me"" and I can hear John Entwistle out front, just as he should be.

UPDATE: 12/12/2016
Still working great. I saw reviews that said this kind are horrible and break right away so I wanted to say that mine sure haven't.",1.0
"So I recently purchased a go Pro hero for a Christmas gift for my girlfriend. It was intended to be used on our ski trip (currently happening). Unfortunately, the footage that we captured was minimal. After it was fully charged it died on our first slope. These are memories we can't get back. We ordered through Amazon with the hope of receiving a fully functional product, not a defective one. What can be done at this point to rectify the situation? I'm highly disappointed, and she is very upset as well.",0.0
"Good: display,  storage space,  nice and userfriendly skin,  very lightweight,  works fast.
Not so good: batterylife",1.0
I received my order and was disappoint because they do not work with my iPhone 4 I didn't return them cause that is to much of a hassle,0.0
Cheap. Cheap. Cheap. The top broke first try using it. Save yourself the hassle and buy the one that has octopus like arms on it,0.0
Bought it. Plugged it in. Tried different things and it still doesn't work correctly. I have had several Logitech trackman. Never had problems before.  I should have sent it back but waited to long.,0.0
"This is a great cable. I'm sure I'm not using it to its full capacity, but even as a no-nonsense basic cable, it's extremely attractive, the parts are supple and feel durable, and the company instills a great sense of confidence in their product.",1.0
THIS RADIO LASTED SEVEN MONTHS WITH LITTLE TO NO USE. IF YOU BUY CRAP MADE IN CHINA YOU GET CRAP.,0.0
So far this router is working better then expected. I thought j might be crap but it's awesome so far,1.0
"Turned back to company... wasn't aware of additional cost for data and chip which I would have to pay for.  This was a gift for
my daughter's birthday.  We were disappointed.  Returned item",0.0
This is a must for anyone with a home computer and home theatre. This takes care of all the spikes and dips in the utility current. I use several around my home and have suffered no equipment losses since doing so.,1.0
"The keyboard arrived in the mail and upon setting it up I discovered the space bar didn't work. I was irritated and posted a 1-star review indicating this fact. Within hours the company had contacted me and had a new case sent out to my address. They also sent me a prepaid label to send the old one back. The new case works great and I love it!!! Great seller, great product!!",1.0
Bought this for my galaxy s4 & it does not fit at all I wanted one that could fit easily,0.0
"Stepper motor and Servo not working at all. Everything else seems fine.
The tutorial is very detailed, if you are used to coding. For someone new to coding, it is terrible.",0.0
"Never worked, could not get a signal and it would not set up.  We should have returned it, but I thought my tech guys could figure it out.  They too failed.",0.0
"Abandoned product - Read before you buy.  This product is no longer being supported by the manufacturer Ubiquiti networks.  The controller software that runs on a PC/Mac/Linux requires Java, appears to not work well with Java 8, and has not been updated in 2+ years.  If you go to community.ubnt.com and search for ""Is mFi dead?"" there's a long sad story about how they still sell the hardware but abandoned the software 2+ years ago.

If you know what you're doing and don't mind running unsupported Java 7 on your network, you can probably still use this.  I attempted to run a docker container on synology ""darco/mfi-controller"", even that didn't work... as in the unit wouldn't connect.",0.0
Decent working remote. It is really nice to not have to attach extra pieces to the camera just to use this. Just put your camera on timer and the remote works. Sometimes when outside it takes a second to aim the remote so the signal is picked up. Inside distance I tested to be about 20ft. Outside the most I've been able to accomplish is around 10ft or so.,1.0
"This tablet is worthless; I got it free and still lost out on the deal. There's only 1gb available for your apps and you can't add with a micro sd card (that will only hold your pics etc.). This means you can only run a few basic apps and then it will freeze up every single time you try to do anything because, surprise, you are out of space. Don't waste your time and money with this p.o.s. Once more I've willing bent over for Verizon to.... take advantage of me (to put it as nicely as I can and no where near as strongly as if like to say)",0.0
"The strap itself is fantastic. It works perfect for me, holding the camera at my hip until I need it.  When I pull the camera up for a shot the strap does not impede it in any way.  It can be tough to adjust the strap length though. And the shoulder pad started to fray on mine the first time I wore it. But function wise it's perfect. I also like how it is attached using the tripod screw.  And yes you can still mount it on a tripod with the strap attached as well.",1.0
"The camera (lumix GH2) doesn't show the battery remain, in other words is only a 950mha battery, better choice to find a replacement with more mha power.",0.0
I bent (2) of the Clickfree Transformer female USB connector contacts. First time this has happened to me durning many years of using USB devices. Clickfree customer promised me a replacement for my unit. It never arrived. Caution: the female USB connector on the Transformer contacts may not be aligned properly against the side of the female connector indexing bar.,0.0
I haven't experienced any heat issues on my Pi2 with these. I am also overclocking to the highest approved settings that won't void warranty. I have not gone beyond those specs so I can't say that these work well under more extreme settings. At least it does work for the highest approved overclocked settings.,1.0
"I bought this from a local superstore for 50 bucks. I really wanted to like it. The screen is good, the controls are good, and it's easy to use.  It has Android OS 5.0 installed.

However, when I tried to install 6 apps that I planned to use, the Google Play Store gave me the following error:
* The device is not compatible with this version.

I could not find any solutions online.

I returned it, and went to an electronics store and purchased a&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Samsung-Galaxy-Tab-4-7-Inch-Black/dp/B00J8DL6UI/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Samsung Galaxy Tab 4 (7-Inch, Black)</a>&nbsp;instead.  All 6 apps installed just fine. It has Android OS 4.4 installed.

So, it seems that the OS is not the only factor when installing/running apps.  You need to have a well-known brand name tablet as well.",0.0
"I bought these headphones as I didn't feel the need to spend all that money on beats headphones. I must say compared to the beats these headphones are so much better and way less expensive. Quality,and audio is great. I couldn't Be more Happier.",1.0
This is broken and doesn't work anymore. Done everything I can possible think of  and it still doesn't work and since it way past the thirty days its a bust for me.,0.0
Worked great for about a year.  Shame the warranty covers 90 days.  This product will surely last you past the manufacturer warranty and that is about it.,0.0
"This bowl has transformed my kitchen/living room! I live in a tiny apartment and was getting so so so frustrated having to wipe up the drips and drops off of my white tile kitchen floor every single time my incredibly adorable Basset mix hubert would slurp up water. Not to mention if i wasn't on top of it he'd get his cute- but, freshly walked, sometimes muddy/dirty paws in the water drops and then my entire white kitchen floor was riddled with dirty black paw prints. I ordered this bowl on a whim and it works 100% . not only does Hubert now take time with his drinking instead of gulping down so much water and practically choking, he doesn't leave a pesky water trail around the house.

Highly recommend for pups that love to drink fast and leave a slobber trail! I am thinking of ordering another to keep outside for him!",1.0
"I was expecting more.  I was unable to connect with my IPhone to make calls, and when I tried to connect with IPhone to listen to music, the system would stop and start multiple times.  I sent them back.",0.0
Hidemyass isn't privacy driven. They'll give up ask the logs and data big brother asks for,0.0
"Very good, I must say! I had it on my phone for a couple weeks now and it is still in very good condition. I could not have asked for anything better for the price. You should use solution when applying though because it gives a better result but it's been a good experience so far and easy to clean too!",1.0
I ordered my 2 years ago and I still were the first one that I put. It's perfect.,1.0
I ordered the BAFX IR Repeater along with a 25 ft extension. Setting up the IR Repeater was very easy. I had an issue with one of my components not responding to the IR Repeater. Customer service was extremely helpful to remedy the problem. I highly recommend this product and the excellent customer service that is provided should any issues arise.,1.0
"I'm a minimalist when it comes to iPhone case.  I bought a thin phone, so therefore I want to keep it as thin as possible, and show it off as well.  I have went through numerous hard back cover, bumpers..  but this case is now my permanent case.  This is an absolutely beautiful case.  It protects the back, as well as the front, with kept it very thin.

The installation is a little bit tough, because the case is so well designed, and leave no room for air.  So be patient.  It's best to install the right side first, then the left side, so that the air can be pushed out of the edge that snapped onto the rim of the phone.

But what a beauty when it's done.  I wish that New Trent comes out with more colors.",1.0
"I purchased this router a couple of months back, and it has never worked properly. Every time I connect to my wireless network, it works for a brief period, and then Im suddenly unable to transmit or receive data; regardless of whether Im 2 or 20 feet away from the device.

Ive checked every troubleshooting forum online, have had professionals look at it, and the consensus is that I was sold a faulty unit.

If you're going to purchase this linksys router, I suggest you use a different reseller.",0.0
"Very unhappy with the Bluetooth synching.  It's flaky and I have to re-set every time I run.  Since I don't run with my reading glasses on, it makes it a real pain.  Barely have used them because of this.",0.0
"I bought a used/cheap mini DisplayPort to HDMI adapter locally, only to discover it only passed video signals--no audio.  This cable does everything I need.  Crisp video and full surround audio from my MacBook Pro to my AV receiver--perfect!",1.0
It fit the connection that I needed it to but it has a short in the cord after only 3 months. I will not be buying another one.,0.0
"I've had three pairs of these because they keep breaking, despite my meticulous care.  At least Harman Kardon stands behind their warranty.

The first was incredible, then suddenly stopped working one day (within first year).  Replaced under warranty.

The second was good too, then suddenly stopped working one day (within the first year of this pair), and was replaced under warranty again.

The third started going wonky out of warranty - treble kept cutting out, mostly on the left.  Finally, the treble disappeared from both sides.  I love the sound - I just wish they were reliable.",0.0
"Used Junk. It looks brand new. I travelled with newly purchased body to Mexico. Upon arrival I took the camera out for first time. The faux leather covering on the grip had detached. When shooting with Oly 40 -150 lens, the gearing was strained, noisy. Not so with my E500, very smooth. The memory card door won't stay shut.

 I will admit, except for flawed battery door hinge, my E500 has given me no problems, I really dislike China's low quality stuff! And it's permeated the world. Truly sad.",0.0
"Well its pretty simple. The unit it's self is a fantastic tablet. The problem, and it's  a deal breaker is the kick stand flexes the screen, which then cracks, from other reviews it almost always happens in the top left of the screen. Lenovo refuse to admit this, even thought there are numerous instances of the exact same issue across the Internet.  I had taken a plunge with this as a replacement for my trusty samsung 10.1 as the kick stand and the screen quality sounded great. Bottom line, don't buy it, I treated the tablet with kid gloves and it still cracked. Also, there's no protective impact cases avaliable for it, maybe because the fault is widely known in the industry.",0.0
"In building out a DC powered rack,we were looking specifically for a 12VDC powered rack-mountable switch.  The unit arrived as a 9V, with attached documentation ""included power supply as required"" in the specification.  So we threw it out, and have ordered a different unit.  For a home user, it would make no difference... but if a unit is advertised with power supply specs, then I expect to receive same.",0.0
"I gave these a perfect score because they have the best sound for headphones that I have found in their price range.  I have owned Shure, Bose, Klipsch, and several other brands over the year and these have excellent noise isolation without being uncomfortable.  I used to have trouble with hearing a movie play on a plane but with these, that is no longer an issue.  I really liked Shure headphones that were similar, but since the cord wraps around the ear, I had trouble with it wearing out due to sweat over time.  These just plug straight into your ear canal and stay there.",1.0
It works well on a BluRay player and PS3 console. Fantastic price. I love how long the cords are... perfect size cords.,1.0
I think it was pretty good considering that it was used. I didn't  like that I couldn't get some of the apps I wanted. Otherwise it is great!!!,1.0
"This item is great..I have the ipod in my trailer and the speakers on the front patio...the sound is great and I have been able to ""walk"" the two speakers down the trail and still get incredible sound..the remote works very well and overall I am very pleased with this purchase...you can even hold the speakers in your hands and dance with them..(if this mood ever hits you that is..).",1.0
My son dropped it once and broke the screen. It was good for him before the drop. Durability is terrible considering the description states parents don't have to worry about it breaking from accidental drops. Great tablet but terrible case and durability.,0.0
"I replaced my front door speakers in a mistubishi eclipse and installation was fairly simple.  I did need to strip the wires to get them to attach to the wiring of the original factory installed speakers.  Speakers sound great.  They come with a covering but for most people you'll never need it. The holes around the unit may not match up to the holes in your car in attaching screws - so you'll need to get creative.  The clamps are key. As long as you can screw the clamps in they'll keep the unit in place. My original speakers had a magnet holding them in place - for these you'll need to make sure the clamps are in tight and they should hold.

I think the quality of speakers is great for the price.  The only tricky part for anyone will be the install.",1.0
broke first time I opened it. the wire is pretty tricky to get back onto the reel when i comes off.,0.0
"Installed in a 04 Audi Symphony 2 stereo.
Did not include crucial wiring adapter as shown in photo. I had to cut my factory plug in half to allow this one to fit.
Directions are terrible and generic.
Lightning cable does not play music or charge my phone. Stereo only recognizes 3.5mm jack as the CD changer when phone is charging from an external source.",0.0
"If you just recently moved from a small house or apartment to a big house, this router is a must. Very easy set-up and provides a strong signal whether your across the house or outside in your yard.",1.0
"Well, the reviewer below gave the 560 a 1 star rating because it only came with 1 6-Pin PCI-E adapter, and apparently his power supply doesn't even come with one standard, when most modern power supplies over 450w come with at least 1. This is the reasoning I'm thinking as to why ASUS only gave one PCI-E adapter, yes two would be nice, but in this day and age, most gamers have beefy PSUs with at least 2 6-Pin PCI-E connections standard, and most regular PSUs come with 1 already :-)

Anyways, back to the card review. I bought this at $184 with a $20 rebate, and at that price, it was as steal. This is FERMI architecture on the cheap! Yes the 560 TI is great, but the benchmarking difference between the two is not worth the extra $50-$70 for me (only like 5-10 more FPS if that). I do all of my gaming at 1920x1080 and I'm able to play Dragon Age II, Crysis 2, and Street Figther 4 with everything maxed out, full AA, and DX11, with no lag at all. I'm quite happy.",1.0
"Set up was really easy. Downloaded the updated drivers from the Warpia site and was using it within about 10 minutes. UNlike many other solutions like Roku, I can stream anything with this unit to my TV which is great. The remote is very cool. The range is very good and I find myself using it more than I thought that I would. At times i continue to work on my computer while my wife watches online videos on the TV. Other times, we close the laptop and still have full access to the files and online.
It am always looking for cool gadgets and this has me impressed.",1.0
"I was so excited about this camera.  We were going on a cruise so I was really looking forward to testing out the waterproof feature for snorkeling in Mexico.  I had the camera for a few days and took a couple of test shots which came out...okay.  It took some effort to adjust the flash settings in order to get the right one.  I had taken about 10 pictures when the camera screen said ""ZOOM ERROR"" and wouldn't take any pictures.  I googled this and apparently this is a very common malufunction with the camera- there's TONS of complaints about it. I tried all of the suggested efforts to fix it from the tech websites and nothing worked. I ended up having to use my cell phone for the remainder of the vacation to take pics.  Needless to say this piece of junk is going back. :(",0.0
"This is my second set of Plantronic Go 2 headphones. I was perfectly happy with the first one: even with its short battery life, it was amazingly useful: very fast at connecting/switching, comfortable and light. All this is still true for the new pair, but the sound quality of the new ones is unacceptable: the sound is flat, sometimes feels unbalanced between the ear-pieces.",0.0
This has made my wifi much more stable and I no longer have streaming problems upstairs.,1.0
"I have used this sleeve for my 13 inch MacBook Pro every day for 4 years now. It looks and feels the same now as the day it arrived. It has done a great job protecting my laptop and I always feel very comfortable carrying it around in this case. It provides protection from dust and spills, as well as a little extra padding on all sides. From home to work to school and back home again, this has been a great case, and I am confident this case will outlast the computer I bought it to protect.",1.0
"Love these screen protectors. I just ordered the matte finish of these from the same brand.. I prefer this one to the matte.

Definitely recommend.",1.0
The case is well made and does a good job in protecting my I-Pod. The price makes it a good investment,1.0
"my son dropped it twice , and the ipad and case where picked up with out any harm .i had them on my regular ipad and protects them well.",1.0
"working well after 2 days, but i did have to disable the amplifier.. went from 19 channels to 50+ after disabling",1.0
"I love the keyboard attachment which works perfectly. It makes it so much easier and friendlier to type emails, messages, etc.",1.0
"Quit. Just buy the ends and make your own, they are cheaper and more reliable. Have two and had to fix both.",0.0
I BOUGHT THIS ITEM FOR USING IN MY HONDA CAR. BUT I AM NOT ABLE TO GET POWER. I CONTACTED THE SELLER. HE IS NOT GIVING ANY PROPER ANSWER RATHER BLAMING ME. AND ALSO HE IS NOT WILLING TO TAKE IT BACK. SO I JUST STUCK  WITH THIS ITEM AND UNABLE TO RETURN BACK.,0.0
"This case looked really great, but the rotating part broke within a week with very light use. So now the case is unusable. Really had high hopes for this one, but it did not hold up at all.",0.0
"Purchased this to connect a Dell Lattitude (Win XP) docking station and a Dell Optiplex (Win 7) to a single monitor, speakers, etc.  The video would have these little swirling green dots that would twinkle.  Not on a white background, but on anything with color.  I thought it was interference so I purchased some clip on ferrite cores to try and shield the cables, but this didn't work.  So I ordered an IOGear KVM of similar design to see if it was my environment or the KVM.  The IOGear one works great...clear as a bell. So it was the StarTech KVM that was the problem.

I was delayed setting up the StarTech KVM due to an illness in the family, so I passed the window to be able to return it for a refund, so I am stuck with it.  Don't buy this one if you value the appearance of your video output.  If all you do is word processing, etc..., then it would be OK but nothing with color, pictures or video.",0.0
"Good quality clear sound but if you are buying this to listen to music you may be dissatisfied. I use an iPad Air 2 with the volume max on both the iPad and the MDRZX770bt and receive less than acceptable volume. I have several wired over the ear headsets, including a Sony, all will blast if I increase the volume control. If you intend to just listen to audio books or news broadcasts they may be fine but to get the most out of music you need to increase the volume especially on your favorite toons. This is my first experience with Bluetooth headsets, maybe this is an issue with all makers of Bluetooth headsets. I usually shop Amazon but last minute Christmas shopping I got them at Best Buy.",0.0
"This is the first battery I've replaced. Very easy, especially with the supplied screwdrivers. Battery arrived next day! So far, so good on charging and use.",1.0
OMG this thing is awesome! I love it so much that I got 3 of them! I totally recommend it. I used a USB port.,1.0
"I have an ASUS T100, which only has one USB Port. So I bought one of these to use at home. They are powerful enough to handle a printer, scanner, camera and external hard drive simultaneously. I also like that I can turn off the power to whatever I'm not using. It worked so well that I bought an extra one for my work bag.",1.0
Only one of the three I bought had TV mirroring as a option.  I call roku and they said the one TV support it but other did not.,0.0
"All that I needed them to be. A good replacement set for my noise canceling headphones, and they're slightly more cushiony than the original covers.",1.0
"This is a very good stereo for the price.  The bluetooth streaming works well with my iphone, though sometimes I need to shut off and turn back on bluetooth on the iphone for it to sync - this may just be a thing with the iphone, because I have seen it with my TomTom cradle as well.  USB port charges my phone.  Does what I need it to do.  Good price.",1.0
"if I could rate it a zero I would, made my tablet useless int he sleeve.",0.0
Love the backpack. Fits my 2 binders and 2 college textbooks perfectly. Shoulder straps are very soft and comfortable. I had a jansport last and it hurt my back so that's why I got a new backpack. Very satisfied with this one. Super cute and also very comfortable. Does hurt my back at all even though it's packed with heavy textbooks.,1.0
"Way too bulky. The plastic reel is 1.5 inch in diameter, 2.25 inch if measured from the elongated side -- i.e., the distance between the bases that the connectors rest on, excluding the connectors. Who ever at the manufacturer thought this would make a good product for travel?!",0.0
